Nome do Jogador	ID do Jogador	URL
Gabriel Baralhas	404487	https://br.whoscored.com/players/404487/show/gabriel-baralhas
Joel Campbell	95977	https://br.whoscored.com/players/95977/show/joel-campbell
Rhaldney	442751	https://br.whoscored.com/players/442751/show/rhaldney
Luiz Felipe	317668	https://br.whoscored.com/players/317668/show/luiz-felipe
Shaylon	337301	https://br.whoscored.com/players/337301/show/shaylon
Jorginho	146665	https://br.whoscored.com/players/146665/show/jorginho
Bruno Tubarão	417929	https://br.whoscored.com/players/417929/show/bruno-tubar%C3%A3o
Pedro Henrique	132882	https://br.whoscored.com/players/132882/show/pedro-henrique
Janderson	373654	https://br.whoscored.com/players/373654/show/janderson
Roni	397965	https://br.whoscored.com/players/397965/show/roni
Eli	523261	https://br.whoscored.com/players/523261/show/eli
Rafael Haller	517094	https://br.whoscored.com/players/517094/show/rafael-haller
Philipe Sampaio	235735	https://br.whoscored.com/players/235735/show/philipe-sampaio
Pedro Rangel	407469	https://br.whoscored.com/players/407469/show/pedro-rangel
Maguinho	436566	https://br.whoscored.com/players/436566/show/maguinho
Gonzalo Freitas	344723	https://br.whoscored.com/players/344723/show/gonzalo-freitas
Lucas Kal	317747	https://br.whoscored.com/players/317747/show/lucas-kal
Jean Carlos	538529	https://br.whoscored.com/players/538529/show/jean-carlos
Jan Hurtado	363561	https://br.whoscored.com/players/363561/show/jan-hurtado
Yony González	373524	https://br.whoscored.com/players/373524/show/yony-gonz%C3%A1lez
Derek	523263	https://br.whoscored.com/players/523263/show/derek
Emiliano Rodríguez	474116	https://br.whoscored.com/players/474116/show/emiliano-rodr%C3%ADguez
Daniel Simões	318474	https://br.whoscored.com/players/318474/show/daniel-sim%C3%B5es
Matías Lacava	426885	https://br.whoscored.com/players/426885/show/mat%C3%ADas-lacava
Max	523262	https://br.whoscored.com/players/523262/show/max
Luiz Gustavo	525961	https://br.whoscored.com/players/525961/show/luiz-gustavo
Randerson	525963	https://br.whoscored.com/players/525963/show/randerson
Vágner Love	10116	https://br.whoscored.com/players/10116/show/v%C3%A1gner-love
Gustavo Campanharo	243380	https://br.whoscored.com/players/243380/show/gustavo-campanharo
Geovane	539665	https://br.whoscored.com/players/539665/show/geovane
Mateo Zuleta	514394	https://br.whoscored.com/players/514394/show/mateo-zuleta
Yeferson Rodallega	523264	https://br.whoscored.com/players/523264/show/yeferson-rodallega
Gabriel Barros	450860	https://br.whoscored.com/players/450860/show/gabriel-barros
João Ricardo	317791	https://br.whoscored.com/players/317791/show/jo%C3%A3o-ricardo
Benjamín Kuscevic	406287	https://br.whoscored.com/players/406287/show/benjam%C3%ADn-kuscevic
Tinga	146526	https://br.whoscored.com/players/146526/show/tinga
Tomás Cardona	261477	https://br.whoscored.com/players/261477/show/tom%C3%A1s-cardona
Emanuel Brítez	125232	https://br.whoscored.com/players/125232/show/emanuel-br%C3%ADtez
Eros Mancuso	414213	https://br.whoscored.com/players/414213/show/eros-mancuso
Marinho	284377	https://br.whoscored.com/players/284377/show/marinho
Hércules	436640	https://br.whoscored.com/players/436640/show/h%C3%A9rcules
Lucas Sasha	326607	https://br.whoscored.com/players/326607/show/lucas-sasha
Moisés	436639	https://br.whoscored.com/players/436639/show/mois%C3%A9s
Tomás Pochettino	299687	https://br.whoscored.com/players/299687/show/tom%C3%A1s-pochettino
Felipe Jonatan	358143	https://br.whoscored.com/players/358143/show/felipe-jonatan
Bruno Pacheco	337971	https://br.whoscored.com/players/337971/show/bruno-pacheco
Emmanuel Martínez	277351	https://br.whoscored.com/players/277351/show/emmanuel-mart%C3%ADnez
Breno Lopes	406285	https://br.whoscored.com/players/406285/show/breno-lopes
Titi	27763	https://br.whoscored.com/players/27763/show/titi
Matheus Rossetto	319406	https://br.whoscored.com/players/319406/show/matheus-rossetto
Juan Lucero	303995	https://br.whoscored.com/players/303995/show/juan-lucero
Pedro Augusto	380894	https://br.whoscored.com/players/380894/show/pedro-augusto
Yago Pikachu	337884	https://br.whoscored.com/players/337884/show/yago-pikachu
Imanol Machuca	404985	https://br.whoscored.com/players/404985/show/imanol-machuca
Kervin Andrade	517832	https://br.whoscored.com/players/517832/show/kervin-andrade
Zé Welison	146672	https://br.whoscored.com/players/146672/show/z%C3%A9-welison
Kauan Rodrigues	474757	https://br.whoscored.com/players/474757/show/kauan-rodrigues
Calebe	397568	https://br.whoscored.com/players/397568/show/calebe
Braian Aguirre	404916	https://br.whoscored.com/players/404916/show/braian-aguirre
Alexandro Bernabéi	386203	https://br.whoscored.com/players/386203/show/alexandro-bernab%C3%A9i
Alan Patrick	74571	https://br.whoscored.com/players/74571/show/alan-patrick
Wesley	397851	https://br.whoscored.com/players/397851/show/wesley
Fabricio Bustos	328564	https://br.whoscored.com/players/328564/show/fabricio-bustos
Renê	114105	https://br.whoscored.com/players/114105/show/ren%C3%AA
Rafael Borré	145777	https://br.whoscored.com/players/145777/show/rafael-borr%C3%A9
Fabrício	373656	https://br.whoscored.com/players/373656/show/fabr%C3%ADcio
Bruno Tabata	342699	https://br.whoscored.com/players/342699/show/bruno-tabata
Bruno Gomes	383128	https://br.whoscored.com/players/383128/show/bruno-gomes
Vitão	397766	https://br.whoscored.com/players/397766/show/vit%C3%A3o
Robert Renan	440058	https://br.whoscored.com/players/440058/show/robert-renan
Thiago Maia	248121	https://br.whoscored.com/players/248121/show/thiago-maia
Gabriel Carvalho	478208	https://br.whoscored.com/players/478208/show/gabriel-carvalho
Agustín Rogel	334663	https://br.whoscored.com/players/334663/show/agust%C3%ADn-rogel
Sergio Rochet	231141	https://br.whoscored.com/players/231141/show/sergio-rochet
Rômulo	378823	https://br.whoscored.com/players/378823/show/r%C3%B4mulo
Fernando	31958	https://br.whoscored.com/players/31958/show/fernando
Bruno Henrique	132282	https://br.whoscored.com/players/132282/show/bruno-henrique
Igor Gomes	458927	https://br.whoscored.com/players/458927/show/igor-gomes
Gabriel Mercado	35689	https://br.whoscored.com/players/35689/show/gabriel-mercado
Wanderson	295012	https://br.whoscored.com/players/295012/show/wanderson
Hugo Mallo	79929	https://br.whoscored.com/players/79929/show/hugo-mallo
Maurício	376914	https://br.whoscored.com/players/376914/show/maur%C3%ADcio
Anthoni	416920	https://br.whoscored.com/players/416920/show/anthoni
Clayton	527663	https://br.whoscored.com/players/527663/show/clayton
Enner Valencia	83895	https://br.whoscored.com/players/83895/show/enner-valencia
Gustavo Prado	478206	https://br.whoscored.com/players/478206/show/gustavo-prado
Ricardo Mathias	478214	https://br.whoscored.com/players/478214/show/ricardo-mathias
Lucca Drummond	531161	https://br.whoscored.com/players/531161/show/lucca-drummond
Charles Aránguiz	25657	https://br.whoscored.com/players/25657/show/charles-ar%C3%A1nguiz
Lucca	445573	https://br.whoscored.com/players/445573/show/lucca
Lucas Alario	125654	https://br.whoscored.com/players/125654/show/lucas-alario
Luis Otávio	521118	https://br.whoscored.com/players/521118/show/luis-ot%C3%A1vio
Matheus Dias	441422	https://br.whoscored.com/players/441422/show/matheus-dias
Hyoran	228262	https://br.whoscored.com/players/228262/show/hyoran
Nathan	400993	https://br.whoscored.com/players/400993/show/nathan
Luiz Henrique	397587	https://br.whoscored.com/players/397587/show/luiz-henrique
Adryelson	279515	https://br.whoscored.com/players/279515/show/adryelson
Jefferson Savarino	337817	https://br.whoscored.com/players/337817/show/jefferson-savarino
Gregore	355710	https://br.whoscored.com/players/355710/show/gregore
Alexander Barboza	303874	https://br.whoscored.com/players/303874/show/alexander-barboza
Thiago Almada	361732	https://br.whoscored.com/players/361732/show/thiago-almada
Jacob Montes	450139	https://br.whoscored.com/players/450139/show/jacob-montes
Alex Telles	125793	https://br.whoscored.com/players/125793/show/alex-telles
Mateo Ponte	484252	https://br.whoscored.com/players/484252/show/mateo-ponte
Bastos	132688	https://br.whoscored.com/players/132688/show/bastos
Marlon Freitas	318676	https://br.whoscored.com/players/318676/show/marlon-freitas
Marçal	121718	https://br.whoscored.com/players/121718/show/mar%C3%A7al
John	318689	https://br.whoscored.com/players/318689/show/john
Igor Jesus	397497	https://br.whoscored.com/players/397497/show/igor-jesus
Roberto Fernández	122266	https://br.whoscored.com/players/122266/show/roberto-fern%C3%A1ndez
Pablo	91779	https://br.whoscored.com/players/91779/show/pablo
Júnior Santos	373531	https://br.whoscored.com/players/373531/show/j%C3%BAnior-santos
Danilo Barbosa	294056	https://br.whoscored.com/players/294056/show/danilo-barbosa
Damián Suárez	83705	https://br.whoscored.com/players/83705/show/dami%C3%A1n-su%C3%A1rez
Vitinho	349504	https://br.whoscored.com/players/349504/show/vitinho
Jeffinho	440084	https://br.whoscored.com/players/440084/show/jeffinho
Óscar Romero	135058	https://br.whoscored.com/players/135058/show/%C3%B3scar-romero
Fabiano	478828	https://br.whoscored.com/players/478828/show/fabiano
Lucas Halter	373938	https://br.whoscored.com/players/373938/show/lucas-halter
Tiquinho Soares	322788	https://br.whoscored.com/players/322788/show/tiquinho-soares
Matheus Martins	417514	https://br.whoscored.com/players/417514/show/matheus-martins
Eduardo	121496	https://br.whoscored.com/players/121496/show/eduardo
Hugo	399249	https://br.whoscored.com/players/399249/show/hugo
Carlos Alberto	416915	https://br.whoscored.com/players/416915/show/carlos-alberto
Tchê Tchê	317656	https://br.whoscored.com/players/317656/show/tch%C3%AA-tch%C3%AA
Diego Hernández	477292	https://br.whoscored.com/players/477292/show/diego-hern%C3%A1ndez
Allan	82438	https://br.whoscored.com/players/82438/show/allan
Kauê	471626	https://br.whoscored.com/players/471626/show/kau%C3%AA
Matheus Nascimento	397828	https://br.whoscored.com/players/397828/show/matheus-nascimento
Yarlen	518043	https://br.whoscored.com/players/518043/show/yarlen
Rafael	4092	https://br.whoscored.com/players/4092/show/rafael
Raul	518488	https://br.whoscored.com/players/518488/show/raul
William	243276	https://br.whoscored.com/players/243276/show/william
Matheus Pereira	297389	https://br.whoscored.com/players/297389/show/matheus-pereira
Kaiki	468000	https://br.whoscored.com/players/468000/show/kaiki
João Marcelo	430082	https://br.whoscored.com/players/430082/show/jo%C3%A3o-marcelo
Álvaro Barreal	363107	https://br.whoscored.com/players/363107/show/%C3%A1lvaro-barreal
Helibelton Palacios	106466	https://br.whoscored.com/players/106466/show/helibelton-palacios
Anderson	360109	https://br.whoscored.com/players/360109/show/anderson
Matheus Henrique	348667	https://br.whoscored.com/players/348667/show/matheus-henrique
Juan Dinenno	136088	https://br.whoscored.com/players/136088/show/juan-dinenno
Zé Ivaldo	416910	https://br.whoscored.com/players/416910/show/z%C3%A9-ivaldo
Lucas Romero	125297	https://br.whoscored.com/players/125297/show/lucas-romero
Gabriel Veron	388685	https://br.whoscored.com/players/388685/show/gabriel-veron
Arthur Gomes	329403	https://br.whoscored.com/players/329403/show/arthur-gomes
Marlon	341745	https://br.whoscored.com/players/341745/show/marlon
Lucas Villalba	126251	https://br.whoscored.com/players/126251/show/lucas-villalba
Kaio Jorge	363936	https://br.whoscored.com/players/363936/show/kaio-jorge
Rafa Silva	114599	https://br.whoscored.com/players/114599/show/rafa-silva
Lucas Silva	115098	https://br.whoscored.com/players/115098/show/lucas-silva
Fabrizio Peralta	448812	https://br.whoscored.com/players/448812/show/fabrizio-peralta
Ramiro	131057	https://br.whoscored.com/players/131057/show/ramiro
Jonathan	532719	https://br.whoscored.com/players/532719/show/jonathan
Lautaro Díaz	446066	https://br.whoscored.com/players/446066/show/lautaro-d%C3%ADaz
Walace	147923	https://br.whoscored.com/players/147923/show/walace
Tevis Gabriel	521606	https://br.whoscored.com/players/521606/show/tevis-gabriel
Mateus Vital	298869	https://br.whoscored.com/players/298869/show/mateus-vital
Japa	472424	https://br.whoscored.com/players/472424/show/japa
Rafael Elias	358068	https://br.whoscored.com/players/358068/show/rafael-elias
João Pedro	495177	https://br.whoscored.com/players/495177/show/jo%C3%A3o-pedro
Weverton	467999	https://br.whoscored.com/players/467999/show/weverton
Robert	484203	https://br.whoscored.com/players/484203/show/robert
Vitinho	516220	https://br.whoscored.com/players/516220/show/vitinho
José Cifuentes	393145	https://br.whoscored.com/players/393145/show/jos%C3%A9-cifuentes
Wesley Gasolina	386579	https://br.whoscored.com/players/386579/show/wesley-gasolina
Kenji	521608	https://br.whoscored.com/players/521608/show/kenji
Arthur Viana	521607	https://br.whoscored.com/players/521607/show/arthur-viana
Jhosefer	468005	https://br.whoscored.com/players/468005/show/jhosefer
Estêvão	510728	https://br.whoscored.com/players/510728/show/est%C3%AAv%C3%A3o
Raphael Veiga	317677	https://br.whoscored.com/players/317677/show/raphael-veiga
Gustavo Gómez	103383	https://br.whoscored.com/players/103383/show/gustavo-g%C3%B3mez
Felipe Anderson	93026	https://br.whoscored.com/players/93026/show/felipe-anderson
Richard Ríos	402213	https://br.whoscored.com/players/402213/show/richard-r%C3%ADos
Kaiky Naves	429471	https://br.whoscored.com/players/429471/show/kaiky-naves
Joaquín Piquerez	422035	https://br.whoscored.com/players/422035/show/joaqu%C3%ADn-piquerez
Weverton	102023	https://br.whoscored.com/players/102023/show/weverton
Murilo	339173	https://br.whoscored.com/players/339173/show/murilo
Luis Guilherme	478319	https://br.whoscored.com/players/478319/show/luis-guilherme
Marcos Rocha	74447	https://br.whoscored.com/players/74447/show/marcos-rocha
José López	408110	https://br.whoscored.com/players/408110/show/jos%C3%A9-l%C3%B3pez
Vitor Reis	478314	https://br.whoscored.com/players/478314/show/vitor-reis
Aníbal Moreno	370389	https://br.whoscored.com/players/370389/show/an%C3%ADbal-moreno
Mayke	130563	https://br.whoscored.com/players/130563/show/mayke
Agustín Giay	437269	https://br.whoscored.com/players/437269/show/agust%C3%ADn-giay
Jhon Jhon	429475	https://br.whoscored.com/players/429475/show/jhon-jhon
Rony	363104	https://br.whoscored.com/players/363104/show/rony
Luan	119540	https://br.whoscored.com/players/119540/show/luan
Caio Paulista	374916	https://br.whoscored.com/players/374916/show/caio-paulista
Gabriel Menino	397847	https://br.whoscored.com/players/397847/show/gabriel-menino
Zé Rafael	17476	https://br.whoscored.com/players/17476/show/z%C3%A9-rafael
Vanderlan	406718	https://br.whoscored.com/players/406718/show/vanderlan
Lázaro	402214	https://br.whoscored.com/players/402214/show/l%C3%A1zaro
Endrick	445649	https://br.whoscored.com/players/445649/show/endrick
Luighi Hanri	515806	https://br.whoscored.com/players/515806/show/luighi-hanri
Dudu	75752	https://br.whoscored.com/players/75752/show/dudu
Fabinho	417540	https://br.whoscored.com/players/417540/show/fabinho
Rômulo	521715	https://br.whoscored.com/players/521715/show/r%C3%B4mulo
Gustavo Garcia	416887	https://br.whoscored.com/players/416887/show/gustavo-garcia
Marcelo Lomba	63830	https://br.whoscored.com/players/63830/show/marcelo-lomba
Bento	397493	https://br.whoscored.com/players/397493/show/bento
Lucas Esquivel	404979	https://br.whoscored.com/players/404979/show/lucas-esquivel
Lucas Belezi	419458	https://br.whoscored.com/players/419458/show/lucas-belezi
Tomás Cuello	336102	https://br.whoscored.com/players/336102/show/tom%C3%A1s-cuello
Nikão	93064	https://br.whoscored.com/players/93064/show/nik%C3%A3o
Kaique Rocha	366432	https://br.whoscored.com/players/366432/show/kaique-rocha
Julimar	410684	https://br.whoscored.com/players/410684/show/julimar
Mycael	445158	https://br.whoscored.com/players/445158/show/mycael
Erick	373515	https://br.whoscored.com/players/373515/show/erick
Felipinho	517830	https://br.whoscored.com/players/517830/show/felipinho
Fernandinho	19119	https://br.whoscored.com/players/19119/show/fernandinho
Thiago Heleno	20938	https://br.whoscored.com/players/20938/show/thiago-heleno
Gabriel	114095	https://br.whoscored.com/players/114095/show/gabriel
Agustín Canobbio	436657	https://br.whoscored.com/players/436657/show/agust%C3%ADn-canobbio
Mateo Gamarra	446331	https://br.whoscored.com/players/446331/show/mateo-gamarra
Bruno Zapelli	462994	https://br.whoscored.com/players/462994/show/bruno-zapelli
Madson	114194	https://br.whoscored.com/players/114194/show/madson
Pablo	107182	https://br.whoscored.com/players/107182/show/pablo
Gonzalo Mastriani	106118	https://br.whoscored.com/players/106118/show/gonzalo-mastriani
João Cruz	478179	https://br.whoscored.com/players/478179/show/jo%C3%A3o-cruz
Léo Linck	419450	https://br.whoscored.com/players/419450/show/l%C3%A9o-linck
Leonardo Godoy	144146	https://br.whoscored.com/players/144146/show/leonardo-godoy
Christian	397491	https://br.whoscored.com/players/397491/show/christian
Fernando	472107	https://br.whoscored.com/players/472107/show/fernando
Emersonn	429556	https://br.whoscored.com/players/429556/show/emersonn
Lucas Di Yorio	315587	https://br.whoscored.com/players/315587/show/lucas-di-yorio
Zé Vitor	523466	https://br.whoscored.com/players/523466/show/z%C3%A9-vitor
Kayke Santos	530481	https://br.whoscored.com/players/530481/show/kayke-santos
Léo Realpe	397571	https://br.whoscored.com/players/397571/show/l%C3%A9o-realpe
Helinho	355777	https://br.whoscored.com/players/355777/show/helinho
Juninho Capixaba	337900	https://br.whoscored.com/players/337900/show/juninho-capixaba
Cleiton	320158	https://br.whoscored.com/players/320158/show/cleiton
Eduardo Sasha	92032	https://br.whoscored.com/players/92032/show/eduardo-sasha
Matheus Fernandes	349707	https://br.whoscored.com/players/349707/show/matheus-fernandes
Andrés Hurtado	418751	https://br.whoscored.com/players/418751/show/andr%C3%A9s-hurtado
Lucas Evangelista	131079	https://br.whoscored.com/players/131079/show/lucas-evangelista
Eduardo Santos	444209	https://br.whoscored.com/players/444209/show/eduardo-santos
Douglas Mendes	454770	https://br.whoscored.com/players/454770/show/douglas-mendes
Pedro Henrique	149561	https://br.whoscored.com/players/149561/show/pedro-henrique
Luan Cândido	364161	https://br.whoscored.com/players/364161/show/luan-c%C3%A2ndido
Henry Mosquera	479727	https://br.whoscored.com/players/479727/show/henry-mosquera
Lincoln	279478	https://br.whoscored.com/players/279478/show/lincoln
Vinicinho	523713	https://br.whoscored.com/players/523713/show/vinicinho
Lucão	382650	https://br.whoscored.com/players/382650/show/luc%C3%A3o
Vitinho	373666	https://br.whoscored.com/players/373666/show/vitinho
Bruninho	417443	https://br.whoscored.com/players/417443/show/bruninho
Nathan Mendes	439642	https://br.whoscored.com/players/439642/show/nathan-mendes
Guilherme	409122	https://br.whoscored.com/players/409122/show/guilherme
Jadsom	366498	https://br.whoscored.com/players/366498/show/jadsom
Gustavinho	471637	https://br.whoscored.com/players/471637/show/gustavinho
Eric Ramires	363129	https://br.whoscored.com/players/363129/show/eric-ramires
Lucas Cunha	334129	https://br.whoscored.com/players/334129/show/lucas-cunha
Raul	358737	https://br.whoscored.com/players/358737/show/raul
Fabrício	443085	https://br.whoscored.com/players/443085/show/fabr%C3%ADcio
Ignacio Laquintana	446380	https://br.whoscored.com/players/446380/show/ignacio-laquintana
Thiago Borbas	460759	https://br.whoscored.com/players/460759/show/thiago-borbas
Talisson	471636	https://br.whoscored.com/players/471636/show/talisson
Ivan Cavaleiro	137386	https://br.whoscored.com/players/137386/show/ivan-cavaleiro
Riquelme	518067	https://br.whoscored.com/players/518067/show/riquelme
Sergio Palacios	540228	https://br.whoscored.com/players/540228/show/sergio-palacios
Chumbinho	478831	https://br.whoscored.com/players/478831/show/chumbinho
Juliano	533668	https://br.whoscored.com/players/533668/show/juliano
Vitinho Mota	538029	https://br.whoscored.com/players/538029/show/vitinho-mota
Everton	445691	https://br.whoscored.com/players/445691/show/everton
Jhon Arias	424039	https://br.whoscored.com/players/424039/show/jhon-arias
Thiago Silva	28550	https://br.whoscored.com/players/28550/show/thiago-silva
Vitor Eudes	358738	https://br.whoscored.com/players/358738/show/vitor-eudes
Kevin Serna	519613	https://br.whoscored.com/players/519613/show/kevin-serna
André	397585	https://br.whoscored.com/players/397585/show/andr%C3%A9
Antônio Carlos	114164	https://br.whoscored.com/players/114164/show/ant%C3%B4nio-carlos
Fábio	27490	https://br.whoscored.com/players/27490/show/f%C3%A1bio
Thiago Santos	295008	https://br.whoscored.com/players/295008/show/thiago-santos
Ganso	40237	https://br.whoscored.com/players/40237/show/ganso
Ignácio	364317	https://br.whoscored.com/players/364317/show/ign%C3%A1cio
Samuel Xavier	280413	https://br.whoscored.com/players/280413/show/samuel-xavier
Marcelo	20241	https://br.whoscored.com/players/20241/show/marcelo
Facundo Bernal	512611	https://br.whoscored.com/players/512611/show/facundo-bernal
Marquinhos	419077	https://br.whoscored.com/players/419077/show/marquinhos
Martinelli	401192	https://br.whoscored.com/players/401192/show/martinelli
Lima	321846	https://br.whoscored.com/players/321846/show/lima
Keno	284602	https://br.whoscored.com/players/284602/show/keno
Kauã Elias	478297	https://br.whoscored.com/players/478297/show/kau%C3%A3-elias
Diogo Barbosa	93433	https://br.whoscored.com/players/93433/show/diogo-barbosa
Douglas Costa	68889	https://br.whoscored.com/players/68889/show/douglas-costa
Alexsander	443546	https://br.whoscored.com/players/443546/show/alexsander
Nonato	360451	https://br.whoscored.com/players/360451/show/nonato
Gabriel Pires	120103	https://br.whoscored.com/players/120103/show/gabriel-pires
Marlon	131382	https://br.whoscored.com/players/131382/show/marlon
Manoel	75550	https://br.whoscored.com/players/75550/show/manoel
Felipe Melo	13551	https://br.whoscored.com/players/13551/show/felipe-melo
Esquerdinha	478291	https://br.whoscored.com/players/478291/show/esquerdinha
Gabriel Fuentes	448705	https://br.whoscored.com/players/448705/show/gabriel-fuentes
Germán Cano	397899	https://br.whoscored.com/players/397899/show/germ%C3%A1n-cano
Guga	373432	https://br.whoscored.com/players/373432/show/guga
Felipe Andrade	476465	https://br.whoscored.com/players/476465/show/felipe-andrade
Isaac	472112	https://br.whoscored.com/players/472112/show/isaac
Renato Augusto	25716	https://br.whoscored.com/players/25716/show/renato-augusto
Calegari	378634	https://br.whoscored.com/players/378634/show/calegari
David Terans	360050	https://br.whoscored.com/players/360050/show/david-terans
Victor Hugo	539740	https://br.whoscored.com/players/539740/show/victor-hugo
John Kennedy	409247	https://br.whoscored.com/players/409247/show/john-kennedy
Isaque	521087	https://br.whoscored.com/players/521087/show/isaque
Jan Lucumí	517831	https://br.whoscored.com/players/517831/show/jan-lucum%C3%AD
Ramon	397843	https://br.whoscored.com/players/397843/show/ramon
Walter	130462	https://br.whoscored.com/players/130462/show/walter
Marllon	337888	https://br.whoscored.com/players/337888/show/marllon
Fernando Sobral	373502	https://br.whoscored.com/players/373502/show/fernando-sobral
Matheus Alexandre	418965	https://br.whoscored.com/players/418965/show/matheus-alexandre
Denilson	444815	https://br.whoscored.com/players/444815/show/denilson
Bruno Alves	101478	https://br.whoscored.com/players/101478/show/bruno-alves
Isidro Pitta	436763	https://br.whoscored.com/players/436763/show/isidro-pitta
Alan Empereur	141538	https://br.whoscored.com/players/141538/show/alan-empereur
Derik Lacerda	407306	https://br.whoscored.com/players/407306/show/derik-lacerda
Max	417706	https://br.whoscored.com/players/417706/show/max
Railan	514432	https://br.whoscored.com/players/514432/show/railan
Lucas Mineiro	318252	https://br.whoscored.com/players/318252/show/lucas-mineiro
Lucas Fernandes	317741	https://br.whoscored.com/players/317741/show/lucas-fernandes
Clayson	295190	https://br.whoscored.com/players/295190/show/clayson
Mateus Pasinato	380780	https://br.whoscored.com/players/380780/show/mateus-pasinato
Gustavo Sauer	295756	https://br.whoscored.com/players/295756/show/gustavo-sauer
Jonathan Cafú	279520	https://br.whoscored.com/players/279520/show/jonathan-caf%C3%BA
Rikelme	445455	https://br.whoscored.com/players/445455/show/rikelme
Filipe Augusto	121771	https://br.whoscored.com/players/121771/show/filipe-augusto
Guilherme Madruga	514395	https://br.whoscored.com/players/514395/show/guilherme-madruga
Gabriel	514431	https://br.whoscored.com/players/514431/show/gabriel
Eliel	514396	https://br.whoscored.com/players/514396/show/eliel
André Luís	284655	https://br.whoscored.com/players/284655/show/andr%C3%A9-lu%C3%ADs
Jadson	476160	https://br.whoscored.com/players/476160/show/jadson
Dudu	521621	https://br.whoscored.com/players/521621/show/dudu
David	544684	https://br.whoscored.com/players/544684/show/david
Kauan	521627	https://br.whoscored.com/players/521627/show/kauan
Juan Tavares	437728	https://br.whoscored.com/players/437728/show/juan-tavares
Allyson	444922	https://br.whoscored.com/players/444922/show/allyson
Luciano Giménez	513385	https://br.whoscored.com/players/513385/show/luciano-gim%C3%A9nez
